time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.5400000000000027,2.72816633991,0.467019045167,21.4225582867,6.22408389374,6.16443759863,0.0,2.27826038145,-0.0318471997103,5.588649791,0.00785029080953,0.0453154045713,0.0,463.8576881791367,465.9928575118818,464.56970621797,466.36494694411215
3.6000000000000028,2.86738565802,0.463798952671,21.7623214429,6.22413923277,6.16714313158,0.0,2.36194120816,-0.0754057945068,5.73604548557,-0.0188961309853,0.0446421970715,0.0,483.0090974642257,482.9593106288796,485.0640771958127,483.0510087535504
3.660000000000003,3.01100646465,0.458240262363,22.1062169495,6.22310898846,6.16938407095,0.0,2.42515021384,-0.109976751858,5.72718366759,-0.0139260043862,0.0158663589624,0.0,439.343184305088,436.95092531598823,435.70936881362366,436.124847460721
3.720000000000003,3.1589789363,0.450272505874,22.4548583183,6.22193008462,6.16998312539,0.0,2.50702193861,-0.155666571511,5.89328784212,-0.0346821730686,-0.0056317424743,0.0,490.83432453894136,489.2358961837609,491.4381094057394,489.89695129652387
3.780000000000003,3.31183700718,0.439536825348,22.8133995376,6.21926650996,6.17056326403,0.0,2.58806891431,-0.202371518435,6.05714380929,-0.0844085374134,0.0298059756433,0.0,490.54518069586044,493.17011798335585,492.96269857427103,489.27218307508485
3.840000000000003,3.46848138852,0.426526613962,23.1725169738,6.21463568101,6.17192652431,0.0,2.63333290982,-0.231670305275,5.91418886868,-0.065660923469,0.00220383266023,0.0,396.8661172639802,394.3238988274463,394.64027437762076,396.3617302748908
3.900000000000003,3.62881114196,0.411085210653,23.5319421173,6.21214779746,6.17263997248,0.0,2.71079333239,-0.283310371097,6.06576617341,-0.0147137495592,0.0263901045126,0.0,487.292182711136,489.0970874627402,486.5803164822177,490.3788186587847
3.960000000000003,3.79360587847,0.39259637621,23.899134411,6.21226306954,6.17607631385,0.0,2.7819412444,-0.33296752906,6.17339064303,0.0232082123462,0.0876998392697,0.0,474.01124698230274,478.7019520449487,476.4286785508383,479.3199353841082
4.020000000000002,3.96216891941,0.371404953921,24.2690159153,6.21352169928,6.18138295183,0.0,2.8363133691,-0.373310242511,6.15616176005,0.0160936900994,0.0898911898152,0.0,439.3465446485231,439.5348356661243,440.2292348448238,439.6400054468636
4.080000000000001,4.13362962339,0.347989450517,24.635336538,6.21425051582,6.18690691515,0.0,2.87862965999,-0.40718728177,6.05515982776,0.00277542827629,0.0960923200532,0.0,410.75576930009777,411.3133453171043,412.48584070112025,411.30760980290404
4.14,4.30807468821,0.322158236249,25.0012770712,6.21392412832,6.1925673989,0.0,2.93551077292,-0.453823751905,6.14246020755,-0.0318775519846,0.0905899682049,0.0,471.1994661598912,470.78080767732627,471.3139498640374,468.62753260274945
4.199999999999998,4.48581523233,0.293504465905,25.372611615,6.21290028852,6.19863350258,0.0,2.98846514222,-0.501410572536,6.23491895258,0.00263516315428,0.116512051276,0.0,471.88284544193937,473.88793517979406,471.45408487425266,474.113712955741
4.259999999999997,4.66623323645,0.262277764522,25.745274279,6.21296124921,6.20558394992,0.0,3.02485057928,-0.539498201271,6.18754560513,-0.00243696146333,0.114464613323,0.0,430.9721593968299,430.81148707124015,429.21640897496366,428.7856036920079
4.319999999999996,4.84910104566,0.228401506453,26.1202715765,6.21299017004,6.2123623969,0.0,3.06989019254,-0.589676741374,6.31177835661,0.00576046768197,0.109815838196,0.0,482.43970999719403,482.09874497160746,482.0106579758719,482.6298806026076
4.379999999999995,5.03415306793,0.19187487297,26.4976200061,6.21309808725,6.21888937172,0.0,3.09792517178,-0.627886199157,6.26686300331,-0.00761703152483,0.106634586139,0.0,431.16837202777805,430.9102813868717,432.0141154501602,430.88436182744465
4.439999999999993,5.22085927962,0.152949955815,26.8737677955,6.21311235813,6.22574513251,0.0,3.12495538576,-0.669636434312,6.27147638919,0.0125569182392,0.126288066364,0.0,445.5205810641903,447.13632853636943,445.6563781687184,447.30270209978426
4.499999999999992,5.40913944652,0.111405968435,27.2518626934,6.21372159315,6.23314761596,0.0,3.15023516767,-0.715086746358,6.33147825218,0.00485332143477,0.116804947653,0.0,464.02987529655405,463.2977434015005,463.3986047823673,462.79238712968606
4.559999999999991,5.59870378647,0.0672499915161,27.6320382585,6.21403135677,6.24007525656,0.0,3.16788678816,-0.75676156128,6.34110133516,0.00577449759652,0.112629441644,0.0,448.7648877112885,448.4375182372257,447.8545096428193,447.929354088781
4.6199999999999894,5.78906301415,0.0208059140443,28.0097889958,6.21415573487,6.24657199969,0.0,3.17688787003,-0.791403975897,6.25120312408,-0.00660849018179,0.0977392446292,0.0,416.42437015647346,415.13055488704344,416.0880412543598,415.00223006523487
4.679999999999988,5.9799750974,-0.0279526253642,28.3855368317,6.2138366819,6.25297076729,0.0,3.18622879947,-0.833916476025,6.2736903737,-0.0028530723431,0.120231436914,0.0,449.5489786590673,451.37777933029855,451.1826935300895,451.4859516878134
4.739999999999987,6.17119976417,-0.0789946224246,28.7586979968,6.21390913869,6.26035520272,0.0,3.18736336746,-0.867542288857,6.16572547648,0.00829404311292,0.128221527022,0.0,407.6450748303474,408.37377720011546,407.8709937989765,408.8655755750555
4.799999999999986,6.36241744048,-0.132198334426,29.1274796576,6.2144569215,6.26764096326,0.0,3.18589130629,-0.905902455546,6.12732146527,0.0107507781743,0.10223381296,0.0,431.2742007491731,429.0865399095638,429.66078588506076,429.868948569991
4.859999999999984,6.55342980446,-0.187739252433,29.4945885845,6.21509166389,6.27372221291,0.0,3.18063035198,-0.945428617244,6.10982670361,0.0102333318502,0.099535645193,0.0,436.3483993858517,436.1321423182777,435.9798829896351,435.93651474879334
4.919999999999983,6.74401805705,-0.245671213513,29.8610721547,6.21614885227,6.27980081712,0.0,3.17175204427,-0.985578441072,6.10639780362,0.0293474843493,0.104639125018,0.0,440.9665035681359,441.396921743977,438.4796792345274,440.065024467956
4.979999999999982,6.93396229711,-0.306145427952,30.2296461743,6.21827407879,0.00380759310358,0.0,3.15901237312,-1.03002867118,6.17911681848,0.0454132015973,0.139926897349,0.0,462.37807957895916,465.1619185027859,462.98136343243766,464.2443979605354
5.0399999999999805,7.12300011177,-0.369051607999,30.5996028487,6.22072831931,0.0120971269659,0.0,3.14150466016,-1.06665726245,6.15304514319,0.0298768905705,0.134369764568,0.0,434.0272971238754,433.5787343012897,433.400025691546,432.09284355552285
